"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"06/02/2023","AQS","060290007","1","0.064","ppm","80","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"06/03/2023","AQS","060290007","1","0.073","ppm","108","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"06/04/2023","AQS","060290007","1","0.077","ppm","122","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"06/05/2023","AQS","060290007","1","0.051","ppm","47","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"06/06/2023","AQS","060290007","1","0.051","ppm","47","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"06/07/2023","AQS","060290007","1","0.046","ppm","43","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"06/08/2023","AQS","060290007","1","0.06","ppm","67","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"06/09/2023","AQS","060290007","1","0.07","ppm","100","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"06/10/2023","AQS","060290007","1","0.061","ppm","71","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"06/11/2023","AQS","060290007","1","0.056","ppm","54","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"06/12/2023","AQS","060290007","1","0.054","ppm","50","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"06/13/2023","AQS","060290007","1","0.063","ppm","77","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"06/14/2023","AQS","060290007","1","0.062","ppm","74","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"06/15/2023","AQS","060290007","1","0.059","ppm","64","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"06/16/2023","AQS","060290007","1","0.067","ppm","90","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"06/17/2023","AQS","060290007","1","0.075","ppm","115","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"06/18/2023","AQS","060290007","1","0.043","ppm","40","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"06/19/2023","AQS","060290007","1","0.054","ppm","50","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"06/20/2023","AQS","060290007","1","0.048","ppm","44","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"06/21/2023","AQS","060290007","1","0.056","ppm","54","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"06/22/2023","AQS","060290007","1","0.053","ppm","49","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"06/23/2023","AQS","060290007","1","0.046","ppm","43","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"06/24/2023","AQS","060290007","1","0.061","ppm","71","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"06/25/2023","AQS","060290007","1","0.058","ppm","61","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"06/26/2023","AQS","060290007","1","0.055","ppm","51","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"06/27/2023","AQS","060290007","1","0.066","ppm","87","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"06/28/2023","AQS","060290007","1","0.064","ppm","80","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"06/29/2023","AQS","060290007","1","0.072","ppm","105","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"06/30/2023","AQS","060290007","1","0.082","ppm","140","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"07/01/2023","AQS","060290007","1","0.084","ppm","147","Edison","11","65.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"07/02/2023","AQS","060290007","1","0.077","ppm","122","Edison","9","53.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"07/03/2023","AirNow","060290007","1","0.067","ppm","90","Edison","18","75.0000","44201","Ozone","","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"07/04/2023","AQS","060290007","1","0.064","ppm","80","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"07/05/2023","AQS","060290007","1","0.066","ppm","87","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"07/06/2023","AQS","060290007","1","0.066","ppm","87","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"07/07/2023","AQS","060290007","1","0.063","ppm","77","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"07/08/2023","AQS","060290007","1","0.062","ppm","74","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"07/09/2023","AQS","060290007","1","0.058","ppm","61","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"07/10/2023","AQS","060290007","1","0.062","ppm","74","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"07/11/2023","AQS","060290007","1","0.079","ppm","129","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"07/12/2023","AQS","060290007","1","0.075","ppm","115","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"07/13/2023","AQS","060290007","1","0.074","ppm","112","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"07/14/2023","AQS","060290007","1","0.067","ppm","90","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"07/15/2023","AQS","060290007","1","0.088","ppm","156","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"07/16/2023","AQS","060290007","1","0.09","ppm","161","Edison","8","47.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"07/17/2023","AQS","060290007","1","0.082","ppm","140","Edison","9","53.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"07/18/2023","AirNow","060290007","1","0.055","ppm","51","Edison","18","75.0000","44201","Ozone","","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"07/19/2023","AQS","060290007","1","0.068","ppm","93","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"07/20/2023","AQS","060290007","1","0.085","ppm","150","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"07/21/2023","AQS","060290007","1","0.089","ppm","159","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"07/22/2023","AQS","060290007","1","0.089","ppm","159","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"07/23/2023","AQS","060290007","1","0.073","ppm","108","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"07/24/2023","AQS","060290007","1","0.068","ppm","93","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"07/25/2023","AQS","060290007","1","0.072","ppm","105","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"07/26/2023","AQS","060290007","1","0.081","ppm","136","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"07/27/2023","AQS","060290007","1","0.074","ppm","112","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"07/28/2023","AQS","060290007","1","0.079","ppm","129","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"07/29/2023","AQS","060290007","1","0.071","ppm","101","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"07/30/2023","AQS","060290007","1","0.064","ppm","80","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"07/31/2023","AQS","060290007","1","0.066","ppm","87","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"08/01/2023","AQS","060290007","1","0.071","ppm","101","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"08/02/2023","AQS","060290007","1","0.066","ppm","87","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"08/03/2023","AQS","060290007","1","0.061","ppm","71","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"08/04/2023","AQS","060290007","1","0.066","ppm","87","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"08/05/2023","AQS","060290007","1","0.07","ppm","100","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"08/06/2023","AQS","060290007","1","0.066","ppm","87","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"08/08/2023","AQS","060290007","1","0.062","ppm","74","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"08/09/2023","AQS","060290007","1","0.063","ppm","77","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"08/10/2023","AQS","060290007","1","0.052","ppm","48","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"08/11/2023","AQS","060290007","1","0.065","ppm","84","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"08/12/2023","AQS","060290007","1","0.066","ppm","87","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"08/13/2023","AQS","060290007","1","0.065","ppm","84","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"08/14/2023","AQS","060290007","1","0.074","ppm","112","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"08/15/2023","AQS","060290007","1","0.076","ppm","119","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"08/16/2023","AQS","060290007","1","0.069","ppm","97","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"08/18/2023","AQS","060290007","1","0.061","ppm","71","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"08/19/2023","AQS","060290007","1","0.056","ppm","54","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"08/20/2023","AQS","060290007","1","0.032","ppm","30","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"08/21/2023","AQS","060290007","1","0.042","ppm","39","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"08/22/2023","AQS","060290007","1","0.071","ppm","101","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"08/23/2023","AQS","060290007","1","0.087","ppm","154","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"08/24/2023","AQS","060290007","1","0.091","ppm","164","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"08/25/2023","AQS","060290007","1","0.077","ppm","122","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"08/26/2023","AQS","060290007","1","0.075","ppm","115","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"08/27/2023","AQS","060290007","1","0.076","ppm","119","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"08/28/2023","AQS","060290007","1","0.072","ppm","105","Edison","8","47.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"08/29/2023","AQS","060290007","1","0.075","ppm","115","Edison","13","76.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"08/30/2023","AQS","060290007","1","0.085","ppm","150","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"08/31/2023","AQS","060290007","1","0.088","ppm","156","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"09/01/2023","AQS","060290007","1","0.069","ppm","97","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
"09/02/2023","AQS","060290007","1","0.047","ppm","44","Edison","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.345607","-118.851825"
